"Receiver 2 VAST Satellite 002D 4006";"10.65.42.80"
"Receiver 2 VAST Satellite 002D 4014";"10.66.149.178"
"Receiver 2 VAST Satellite 002D 4023";"10.66.150.141"
"Receiver 2 VAST Satellite 002D 4026";"10.49.6.206"
"Receiver 2 VAST Satellite 002D 4036";"10.49.34.145"
"Receiver 2 VAST Satellite 002D 4039";"10.49.43.236"
"Receiver 2 VAST Satellite 002D 4046";"10.49.17.14"
"Receiver 2 VAST Satellite 002D 4051";"10.66.146.78"
"Receiver 2 VAST Satellite 002D 4053";"10.49.42.239"
"Receiver 2 VAST Satellite 002D 4062";"10.49.42.207"
"Receiver 2 VAST Satellite 002D 4070";"10.49.8.201"
"Receiver 2 VAST Satellite 002D 4071";"10.49.43.204"
"Receiver 2 VAST Satellite 002D 4074";"10.65.202.13"
"Receiver 2 VAST Satellite 002D 4086";"10.49.5.111"
"Receiver 2 VAST Satellite 002D 4091";"10.11.22.37"
"Receiver 2 VAST Satellite 002D 4093";"10.11.23.21"
"Receiver 2 VAST Satellite 002D 4097";"10.11.21.37"
"Receiver 2 VAST Satellite 002D 4100";"10.49.29.79"
"Receiver 2 VAST Satellite 002D 4104";"10.11.19.37"
"Receiver 2 VAST Satellite 002D 4105";"10.49.12.112"
"Receiver 2 VAST Satellite 002D 4107";"10.11.50.21"
"Receiver 2 VAST Satellite 002D 4114";"10.11.18.37"
"Receiver 2 VAST Satellite 002D 4115";"10.49.43.140"
"Receiver 2 VAST Satellite 002D 4125";"10.66.150.206"
"Receiver 2 VAST Satellite 002D 4127";"10.66.139.77"
"Receiver 2 VAST Satellite 002D 4176";"10.49.17.169"
"Receiver 2 VAST Satellite 002D 4218";"10.49.17.137"
"Receiver 2 VAST Satellite 002D 5004";"10.49.21.46"
"Receiver 2 VAST Satellite 002D 5006";"10.49.9.16"
"Receiver 2 VAST Satellite 002D 5012";"10.49.23.110"
"Receiver 2 VAST Satellite 002D 5013";"10.65.170.21"
"Receiver 2 VAST Satellite 002D 5015";"10.14.17.21"
"Receiver 2 VAST Satellite 002D 5024";"10.66.129.172"
